databank	nb_OTU	dataset	set_number	amplicon	abundance_law	method	Species	Genus	Family	Order	Class	Phylum	OTU lost	OTU false
silva	500sp	dataset_5	set4	V3V4	uniform	mothur	15.3133302369	7.25935903391	2.96479331166	1.9982350209	1.26209939619	0.79507663725	-60	2922
silva	500sp	dataset_5	set5	V3V4	uniform	mothur	15.1744609782	7.2502267429	2.69381241229	2.02965170898	1.43555978242	0.731144384779	-60	2902
silva	500sp	dataset_5	set6	V3V4	uniform	mothur	15.1151874588	7.31403600042	2.82498988428	1.9867327946	1.37049908091	0.917451068798	-61	2943
silva	500sp	dataset_5	set7	V3V4	uniform	mothur	15.1269146305	7.2656557017	2.99594997573	2.16879262119	1.62566864699	1.06380175224	-60	2881
silva	500sp	dataset_5	set8	V3V4	uniform	mothur	15.1155352737	7.09394132431	2.81628232896	1.97969168047	1.53151646417	0.874939482737	-60	3070
silva	500sp	dataset_5	set9	V3V4	uniform	mothur	15.1423549599	7.17028242823	2.59405463062	1.69612762603	1.33033436906	0.699364652414	-60	2580
silva	500sp	dataset_5	set10	V3V4	uniform	mothur	15.1565961383	7.23820094809	2.61579373338	1.72045323159	1.16586888658	0.82569083131	-61	2923
silva	1000sp	dataset_1	set1	V3V4	uniform	mothur	20.1501175217	8.94844095546	2.35366864659	1.87207729804	1.63445297394	0.944496161728	-164	2591
silva	1000sp	dataset_1	set2	V3V4	uniform	mothur	20.1817711222	8.73156775744	2.36858938806	1.88909225365	1.39691255315	0.758153078203	-163	2580
silva	1000sp	dataset_1	set3	V3V4	uniform	mothur	19.9636268842	8.67134316599	2.15518879401	1.67967466487	1.56229565177	0.773345228302	-165	2430
silva	1000sp	dataset_1	set4	V3V4	uniform	mothur	20.0102223148	8.79811709428	2.38237683575	1.91930817392	1.71204735618	0.944370378086	-165	2454
silva	1000sp	dataset_1	set5	V3V4	uniform	mothur	20.1157162018	8.78283150641	2.49417695759	1.90961565145	1.65740715046	0.708945007169	-164	2451
silva	1000sp	dataset_1	set6	V3V4	uniform	mothur	19.813881033	8.55909407019	2.4802077055	1.9453613983	1.8143492976	0.807311419166	-164	2401
silva	1000sp	dataset_1	set7	V3V4	uniform	mothur	20.0434392497	8.93354161112	2.45738265537	1.93718975691	1.57501593963	0.809924301265	-164	2445
silva	1000sp	dataset_1	set8	V3V4	uniform	mothur	19.990532565	8.87478751899	2.34117319667	1.74668900664	1.47112577253	0.836827336711	-164	2632
silva	1000sp	dataset_1	set9	V3V4	uniform	mothur	19.9023252038	8.59632258289	2.11271729928	1.72072852521	1.56455832724	0.921890547264	-165	2597
silva	1000sp	dataset_1	set10	V3V4	uniform	mothur	19.9243782017	8.73221761202	2.23592638094	1.80826360075	1.48953895366	0.701856702441	-163	2430
silva	1000sp	dataset_2	set1	V3V4	uniform	mothur	21.2573768199	9.0498595391	2.48202799893	1.9883912856	1.70866777792	0.817253960298	-182	2592
silva	1000sp	dataset_2	set2	V3V4	uniform	mothur	21.354420817	9.3372691662	2.81257228129	2.34292109681	1.94107442641	1.29700615557	-183	2597
silva	1000sp	dataset_2	set3	V3V4	uniform	mothur	21.4086766607	9.2599445551	2.80239834131	2.25270526843	1.86145298249	0.674665408673	-181	2500
silva	1000sp	dataset_2	set4	V3V4	uniform	mothur	21.430181462	9.14516490181	2.70039651071	2.11467556095	1.608294071	1.16140784625	-183	2574
silva	1000sp	dataset_2	set5	V3V4	uniform	mothur	21.39606646	9.17255377158	2.54306853401	2.02502738098	1.6725467807	1.0087246289	-182	2513
silva	1000sp	dataset_2	set6	V3V4	uniform	mothur	21.2998552433	9.19528256733	2.82084612601	2.27521976162	1.93360805968	0.834717082453	-182	2583
silva	1000sp	dataset_2	set7	V3V4	uniform	mothur	21.496540107	9.36819766154	2.63090472471	2.0549129781	1.83297273353	0.89508760477	-183	2481
silva	1000sp	dataset_2	set8	V3V4	uniform	mothur	21.3895020975	9.11103308055	2.59037146964	2.20322275325	1.84387641828	0.885879713481	-184	2589
silva	1000sp	dataset_2	set9	V3V4	uniform	mothur	21.3352203021	8.95358874595	2.71363524834	2.0933658149	1.79575402807	1.14452078002	-182	2529
silva	1000sp	dataset_2	set10	V3V4	uniform	mothur	21.6662783247	9.24191763267	2.58086444923	2.15882215879	1.94269237491	1.19653987301	-182	2619
silva	1000sp	dataset_3	set1	V3V4	uniform	mothur	19.3850912121	7.37397907214	2.40437077507	1.56914529123	1.38464672655	0.703055838504	-157	2395
silva	1000sp	dataset_3	set2	V3V4	uniform	mothur	19.0190412166	7.08540034309	2.46146784737	1.62848996245	1.29451991284	0.790449255876	-156	2428
silva	1000sp	dataset_3	set3	V3V4	uniform	mothur	19.2505009765	7.50486068577	2.83211681363	1.85888063237	1.54855138621	1.016560539	-156	2493
silva	1000sp	dataset_3	set4	V3V4	uniform	mothur	19.1328129517	7.27077189939	2.3529343741	1.58008094825	1.30737207285	0.827030933796	-156	2548
silva	1000sp	dataset_3	set5	V3V4	uniform	mothur	19.1390469334	7.24848238545	2.37944079329	1.52928403892	1.08779638188	0.711808829335	-154	2535
silva	1000sp	dataset_3	set6	V3V4	uniform	mothur	19.0305790493	7.15286856241	2.16520367083	1.53705289293	1.18608819742	0.821462299723	-155	2592
silva	1000sp	dataset_3	set7	V3V4	uniform	mothur	19.0658767883	7.36250886144	2.43066347461	1.59187537044	1.15187048938	0.547571675945	-158	2414
silva	1000sp	dataset_3	set8	V3V4	uniform	mothur	19.1286277465	7.32265058844	2.54742883645	1.73202504493	1.43445996869	0.96308771523	-156	2424
silva	1000sp	dataset_3	set9	V3V4	uniform	mothur	19.055388256	7.15584066074	2.29521611025	1.43926176832	1.11947660256	0.707672319792	-156	2516
silva	1000sp	dataset_3	set10	V3V4	uniform	mothur	19.2806588981	7.4061399956	2.45572514667	1.47864887696	1.14432692641	0.813505444531	-156	2401
silva	1000sp	dataset_4	set1	V3V4	uniform	mothur	20.4400120974	8.50030127139	2.70195186637	1.90915678908	1.6460549733	0.958398957764	-168	2477
silva	1000sp	dataset_4	set2	V3V4	uniform	mothur	20.4330268832	8.46919652716	2.76631527563	2.06624089076	1.73553969711	1.00298585525	-167	2678
silva	1000sp	dataset_4	set3	V3V4	uniform	mothur	20.5878035166	8.55459112476	2.85259093869	2.03397525351	1.85818215648	1.2738673365	-166	2553
silva	1000sp	dataset_4	set4	V3V4	uniform	mothur	20.7057194629	8.58277191841	2.80225340334	2.10022301724	1.70819588347	1.14688472797	-166	2478
silva	1000sp	dataset_4	set5	V3V4	uniform	mothur	20.3543894797	8.49369037774	2.75995247691	2.02864314584	1.5953758168	0.77402886329	-166	2445
silva	1000sp	dataset_4	set6	V3V4	uniform	mothur	20.3731531594	8.36455532665	2.64546364515	1.76537937777	1.52824935694	0.942284995984	-167	2503
silva	1000sp	dataset_4	set7	V3V4	uniform	mothur	20.6050213092	8.74979271422	2.8799136019	2.13563457318	1.70731829108	0.784014028079	-167	2603
silva	1000sp	dataset_4	set8	V3V4	uniform	mothur	20.6374503934	8.65332451438	2.60720601546	1.79186567337	1.43103344241	0.832242567709	-167	2617
silva	1000sp	dataset_4	set9	V3V4	uniform	mothur	20.353951283	8.3632763109	2.72865377464	1.83326515433	1.52301970993	1.14851245816	-168	2374
silva	1000sp	dataset_4	set10	V3V4	uniform	mothur	20.455403253	8.51222140839	2.81641961099	2.0411368049	1.71356655389	1.05688442445	-166	2356
silva	1000sp	dataset_5	set1	V3V4	uniform	mothur	21.0479460795	6.97101889769	2.44251226784	1.84531617963	1.53675827427	0.700503474438	-171	2498
silva	1000sp	dataset_5	set2	V3V4	uniform	mothur	21.0262243835	7.1269653815	2.46605302767	1.93855505384	1.54914901007	0.842121106866	-170	2437
silva	1000sp	dataset_5	set3	V3V4	uniform	mothur	20.8771492164	7.04758416025	2.418288046	1.71081331726	1.4715756283	0.757785402949	-170	2440
silva	1000sp	dataset_5	set4	V3V4	uniform	mothur	21.0992459329	7.10188516769	2.44703842484	1.77211348244	1.46594595853	0.967826471478	-170	2346
silva	1000sp	dataset_5	set5	V3V4	uniform	mothur	21.1022596382	6.84742690939	2.40588085333	1.87625757558	1.49121753943	0.852836135671	-173	2432
silva	1000sp	dataset_5	set6	V3V4	uniform	mothur	21.1050181078	7.09092991773	2.41910398371	1.83804713805	1.49424832518	0.692355398197	-171	2277
silva	1000sp	dataset_5	set7	V3V4	uniform	mothur	20.995467261	7.0592262423	2.23684461005	1.78783183016	1.40102030156	0.852056273288	-171	2580
silva	1000sp	dataset_5	set8	V3V4	uniform	mothur	20.8907035991	6.90541016258	2.52423919589	1.89493723656	1.59892074668	0.820047246283	-171	2412
silva	1000sp	dataset_5	set9	V3V4	uniform	mothur	20.8899811183	7.03448052174	2.55000637112	1.95613770894	1.68057849804	1.02629189014	-171	2526
silva	1000sp	dataset_5	set10	V3V4	uniform	mothur	21.0864139901	7.10080122622	2.62285701015	1.86223553729	1.51392740194	0.919477925637	-171	2609
silva	20sp	dataset_1	set1	V3V4	uniform	frogs	1.69329675622	1.69329675622	1.69329675622	1.69329675622	1.69329675622	0.522899084874	0	6
silva	20sp	dataset_1	set2	V3V4	uniform	frogs	1.13772517695	1.13772517695	1.13772517695	1.03704245821	1.03704245821	0.362583248821	0	6
silva	20sp	dataset_1	set3	V3V4	uniform	frogs	1.39568947479	1.39568947479	1.39568947479	1.39568947479	1.39568947479	0.418497593639	0	6
silva	20sp	dataset_1	set4	V3V4	uniform	frogs	1.36239896134	1.36239896134	1.35548854546	1.35548854546	1.35548854546	0.534405494828	0	6
silva	20sp	dataset_1	set5	V3V4	uniform	frogs	1.17324055833	1.17324055833	1.17324055833	1.17324055833	1.17324055833	0.353355409314	0	6
silva	20sp	dataset_1	set6	V3V4	uniform	frogs	1.29881287916	1.29881287916	1.29467419662	1.27691453359	1.27691453359	0.426336689683	0	6
silva	20sp	dataset_1	set7	V3V4	uniform	frogs	1.16044346826	1.16044346826	1.14841543772	1.14213994352	1.14213994352	0.212843844786	0	6
silva	20sp	dataset_1	set8	V3V4	uniform	frogs	1.38182617525	1.38182617525	1.38182617525	1.38182617525	1.38182617525	0.739168664231	0	6
silva	20sp	dataset_1	set9	V3V4	uniform	frogs	1.17111459969	1.17111459969	1.1643118786	1.11250654108	1.11250654108	0.370486656201	0	6
silva	20sp	dataset_1	set10	V3V4	uniform	frogs	1.25343833997	1.25343833997	1.25343833997	1.24156756926	1.24156756926	0.476033593758	0	6
silva	20sp	dataset_2	set1	V3V4	uniform	frogs	10.8754391835	1.12054542413	1.01639618538	1.01639618538	1.01639618538	0.618412246947	-2	4
silva	20sp	dataset_2	set2	V3V4	uniform	frogs	10.8648388749	1.2825725664	1.22764474083	1.22764474083	1.22764474083	0.58293526774	-2	4
silva	20sp	dataset_2	set3	V3V4	uniform	frogs	10.8182484043	1.4418750654	1.4418750654	1.4418750654	1.4418750654	0.884168672177	-2	4
silva	20sp	dataset_2	set4	V3V4	uniform	frogs	10.7888813275	1.51128095064	1.51128095064	1.51128095064	1.51128095064	0.673716170235	-2	4
silva	20sp	dataset_2	set5	V3V4	uniform	frogs	10.7887944996	1.31709559784	1.31709559784	1.31709559784	1.31709559784	0.655256366049	-2	4
silva	20sp	dataset_2	set6	V3V4	uniform	frogs	10.90378963	1.58117423093	1.58101733209	1.58101733209	1.58101733209	0.80133468615	-2	4
silva	20sp	dataset_2	set7	V3V4	uniform	frogs	10.6838107593	1.18955451863	1.18955451863	1.18955451863	1.18955451863	0.644891297525	-2	4
silva	20sp	dataset_2	set8	V3V4	uniform	frogs	10.9345833508	1.56907880969	1.55380236889	1.55380236889	1.55380236889	0.720294646968	-2	4
silva	20sp	dataset_2	set9	V3V4	uniform	frogs	10.731681812	1.48751947631	1.45614823955	1.45614823955	1.45614823955	0.847337104853	-2	4
silva	20sp	dataset_2	set10	V3V4	uniform	frogs	10.863927952	1.33909354953	1.31015316464	1.31015316464	1.31015316464	0.604718223039	-2	4
silva	20sp	dataset_3	set1	V3V4	uniform	frogs	6.13094302039	1.06227394244	1.02820149919	1.02793940347	1.02793940347	0.675682759344	-1	6
silva	20sp	dataset_3	set2	V3V4	uniform	frogs	6.1344203619	1.12233257632	1.12233257632	1.12233257632	1.12233257632	0.713336333476	-1	7
silva	20sp	dataset_3	set3	V3V4	uniform	frogs	5.90278286917	0.830514155242	0.830514155242	0.802077987369	0.802077987369	0.460948710161	-1	7
silva	20sp	dataset_3	set4	V3V4	uniform	frogs	5.92606172348	0.906262440026	0.863521129711	0.863521129712	0.861530725555	0.79197133818	-1	7
silva	20sp	dataset_3	set5	V3V4	uniform	frogs	5.99890173108	0.973536948904	0.973536948904	0.89168976518	0.89168976518	0.70603001935	-1	7
silva	20sp	dataset_3	set6	V3V4	uniform	frogs	6.24313093356	1.22429006563	1.22429006563	1.20351277516	1.20351277516	0.711975465003	-1	7
silva	20sp	dataset_3	set7	V3V4	uniform	frogs	6.10552869015	1.0752789466	0.964537670874	0.906864284369	0.906864284369	0.542192635391	-1	7
silva	20sp	dataset_3	set8	V3V4	uniform	frogs	5.96380185175	0.93869330962	0.88716848878	0.825443322697	0.825443322697	0.70722393681	-1	7
silva	20sp	dataset_3	set9	V3V4	uniform	frogs	6.03249037012	0.991458717133	0.980154078044	0.980154078044	0.980154078044	0.77206498074	-1	7
silva	20sp	dataset_3	set10	V3V4	uniform	frogs	5.96365483084	0.981560402509	0.981560402509	0.963654830839	0.963654830839	0.612035476068	-1	7
silva	20sp	dataset_4	set1	V3V4	uniform	frogs	10.8793558938	1.15066884723	1.11313792091	1.11313792091	1.11313792091	0.924015599446	-1	1
silva	20sp	dataset_4	set2	V3V4	uniform	frogs	10.9211603451	1.22971809996	1.22971809996	1.22971809996	1.22971809996	1.0753342709	-1	1
silva	20sp	dataset_4	set3	V3V4	uniform	frogs	10.8363548718	1.20197849643	1.18039108838	1.13815941148	1.13815941148	0.976463437638	-1	1
silva	20sp	dataset_4	set4	V3V4	uniform	frogs	11.0699799818	1.16881347405	1.14329284269	1.14329284269	1.14329284269	0.893222097618	-1	1
silva	20sp	dataset_4	set5	V3V4	uniform	frogs	10.7850287103	1.04866088269	1.04866088269	1.04090699526	1.04090699526	0.82212163125	-1	1
silva	20sp	dataset_4	set6	V3V4	uniform	frogs	10.8588924945	1.13786245159	1.05359572909	1.05359572909	1.05359572909	0.846854391291	-1	1
silva	20sp	dataset_4	set7	V3V4	uniform	frogs	10.8829944528	1.15521743234	1.09513123538	1.09271939851	1.09271939851	0.890177532167	-1	1
silva	20sp	dataset_4	set8	V3V4	uniform	frogs	10.7579282735	0.960825001572	0.943323062734	0.892179672598	0.892179672598	0.739273512335	-1	1
silva	20sp	dataset_4	set9	V3V4	uniform	frogs	10.8110064411	1.12603067369	1.12603067369	1.12603067369	1.10683339278	0.906153620209	-1	1
silva	20sp	dataset_4	set10	V3V4	uniform	frogs	10.6288668442	0.832407038443	0.832407038443	0.762043581301	0.762043581301	0.588913823116	-1	1
silva	20sp	dataset_5	set1	V3V4	uniform	frogs	1.03214349325	1.02585728205	1.02585728205	1.02585728205	1.02585728205	0.882688822069	0	5
silva	20sp	dataset_5	set2	V3V4	uniform	frogs	1.15089781533	1.14148565692	1.14148565692	1.14148565692	1.14148565692	1.05264533941	0	5
silva	20sp	dataset_5	set3	V3V4	uniform	frogs	0.991284720045	0.984283236149	0.974251259222	0.974251259222	0.974251259222	0.858988024328	0	5
silva	20sp	dataset_5	set4	V3V4	uniform	frogs	1.15095760593	1.15095760593	1.15095760593	1.15095760593	1.15095760593	1.10927481355	0	5
silva	20sp	dataset_5	set5	V3V4	uniform	frogs	1.3281274517	1.22754898166	1.22754898166	1.22754898166	1.22754898166	1.22754898166	0	5
silva	20sp	dataset_5	set6	V3V4	uniform	frogs	1.39417155502	1.37256539256	1.37256539256	1.37256539256	1.37256539256	1.21631213076	0	5
silva	20sp	dataset_5	set7	V3V4	uniform	frogs	1.34074763813	1.33337169521	1.33337169521	1.33337169521	1.33337169521	1.18904384763	0	5
silva	20sp	dataset_5	set8	V3V4	uniform	frogs	1.31935075665	1.31935075665	1.31935075665	1.31935075665	1.31935075665	1.19693784708	0	5
silva	20sp	dataset_5	set9	V3V4	uniform	frogs	1.4997750599	1.47042822318	1.47042822318	1.47042822318	1.47042822318	1.23403186826	0	5
silva	20sp	dataset_5	set10	V3V4	uniform	frogs	1.1691044823	1.08895496759	1.08895496759	1.08895496759	1.08895496759	1.04649823577	0	5
silva	100sp	dataset_1	set1	V3V4	uniform	frogs	4.66990719309	1.70570729449	1.56601194806	1.537552631	1.43590591451	0.632453761876	-2	1
silva	100sp	dataset_1	set2	V3V4	uniform	frogs	4.48942364956	1.46295520215	1.39237267574	1.32869400269	1.202682136	0.607075898273	-2	1
silva	100sp	dataset_1	set3	V3V4	uniform	frogs	4.750637565	1.76760617803	1.62298104417	1.58945230131	1.41943496837	0.798098897095	-2	1
silva	100sp	dataset_1	set4	V3V4	uniform	frogs	4.36229717251	1.40706213447	1.31880744031	1.28763027132	1.05888043622	0.672441845126	-2	1
silva	100sp	dataset_1	set5	V3V4	uniform	frogs	4.44544694336	1.42053606795	1.32018837199	1.3009550636	1.07829761014	0.448967915145	-2	1
silva	100sp	dataset_1	set6	V3V4	uniform	frogs	4.5277848178	1.47102511267	1.42859031856	1.41152163613	1.21972209673	0.561723837754	-2	1
silva	100sp	dataset_1	set7	V3V4	uniform	frogs	4.55568292038	1.5772418658	1.47204832025	1.3295564765	1.25632660259	0.586500308615	-2	1
silva	100sp	dataset_1	set8	V3V4	uniform	frogs	4.64721187132	1.73210151478	1.68559962957	1.6592066677	1.48087226865	0.833439904747	-2	1
silva	100sp	dataset_1	set9	V3V4	uniform	frogs	4.5522427557	1.52238345168	1.43646628148	1.4299386936	1.34715300137	0.971904908923	-2	1
silva	100sp	dataset_1	set10	V3V4	uniform	frogs	4.61041078984	1.67379231312	1.502424189	1.47368653032	1.34383815233	0.768732369535	-2	1
silva	100sp	dataset_2	set1	V3V4	uniform	frogs	4.27816304515	1.35732998701	1.24047288818	1.21117055236	1.19296391696	0.656671730181	-2	1
silva	100sp	dataset_2	set2	V3V4	uniform	frogs	4.59726277976	1.62310328488	1.53661197369	1.51900296422	1.46062215562	0.892263275628	-2	1
silva	100sp	dataset_2	set3	V3V4	uniform	frogs	4.64505329927	1.62523125716	1.53034974892	1.47480398203	1.47480398203	0.796846092855	-2	1
silva	100sp	dataset_2	set4	V3V4	uniform	frogs	4.83828324667	1.76310919186	1.5818718604	1.50475896713	1.47091742311	0.573675861461	-2	1
silva	100sp	dataset_2	set5	V3V4	uniform	frogs	4.44133562096	1.41546786327	1.31349258722	1.23184197792	1.14539615503	0.534028419339	-2	1
silva	100sp	dataset_2	set6	V3V4	uniform	frogs	4.67553508057	1.65829788172	1.56717437785	1.55211938193	1.54660876849	0.783807613464	-2	1
silva	100sp	dataset_2	set7	V3V4	uniform	frogs	4.34262194048	1.39566825145	1.1861683395	1.12321711569	1.11934319422	0.62167635147	-2	1
silva	100sp	dataset_2	set8	V3V4	uniform	frogs	4.66690493209	1.68532468247	1.58673777973	1.48985539121	1.44113927531	0.73327101776	-2	1
silva	100sp	dataset_2	set9	V3V4	uniform	frogs	4.44313064923	1.45592363841	1.33227642545	1.24909997688	1.22081668153	0.733295901179	-2	1
silva	100sp	dataset_2	set10	V3V4	uniform	frogs	4.81487559614	1.82227704779	1.6097826925	1.49579813422	1.4715671913	0.642725760797	-2	1
silva	100sp	dataset_3	set1	V3V4	uniform	frogs	4.31278639408	1.24762072612	1.17950299612	1.15949947127	1.11283926683	0.85482023264	-2	0
silva	100sp	dataset_3	set2	V3V4	uniform	frogs	4.59931106057	1.51842692163	1.27217523793	1.14639962903	1.12018901672	0.603683176187	-2	0
silva	100sp	dataset_3	set3	V3V4	uniform	frogs	4.57936254013	1.46612460145	1.270087488	1.16638165951	1.12575986584	0.822905749054	-2	0
silva	100sp	dataset_3	set4	V3V4	uniform	frogs	4.77688851601	1.62829103514	1.53748330334	1.46769403998	1.45142238953	1.12519456434	-2	0
silva	100sp	dataset_3	set5	V3V4	uniform	frogs	4.50787809339	1.56094228608	1.4677493995	1.38447299412	1.30948235968	0.925626391062	-2	0
silva	100sp	dataset_3	set6	V3V4	uniform	frogs	4.62798996807	1.5366530035	1.35473036427	1.25332832473	1.23221486891	0.863950238093	-2	0
silva	100sp	dataset_3	set7	V3V4	uniform	frogs	4.54740700785	1.4663973316	1.34739820125	1.23136028886	1.21374709658	0.723318765756	-2	0
silva	100sp	dataset_3	set8	V3V4	uniform	frogs	4.58946000132	1.54993500628	1.39729890502	1.33889268325	1.33889268325	0.96371367512	-2	0
silva	100sp	dataset_3	set9	V3V4	uniform	frogs	4.56413229529	1.57197283419	1.46976975319	1.38683672906	1.33371983877	0.984098061951	-2	0
silva	100sp	dataset_3	set10	V3V4	uniform	frogs	4.66075035597	1.53491837478	1.3693168648	1.28088126538	1.25666412795	0.921675110655	-2	0
silva	100sp	dataset_4	set1	V3V4	uniform	frogs	4.86022333462	1.70702458881	1.58732603554	1.5575664228	1.54111887343	0.807250123769	0	0
silva	100sp	dataset_4	set2	V3V4	uniform	frogs	4.89905981681	1.78282099044	1.69002612232	1.63902697102	1.56836443396	1.01631267429	0	0
silva	100sp	dataset_4	set3	V3V4	uniform	frogs	4.75828417048	1.62579257871	1.53928433589	1.52417709654	1.51441804047	0.917406406793	0	0
silva	100sp	dataset_4	set4	V3V4	uniform	frogs	4.71779681547	1.59415949083	1.51597771269	1.34248023433	1.31039267073	0.830488691171	0	0
silva	100sp	dataset_4	set5	V3V4	uniform	frogs	4.58586136651	1.51709519353	1.41612068491	1.37884710676	1.32665308594	0.642184661124	0	0
silva	100sp	dataset_4	set6	V3V4	uniform	frogs	4.649019543	1.54549562955	1.34302216637	1.23729374029	1.23084554082	0.683376872458	0	0
silva	100sp	dataset_4	set7	V3V4	uniform	frogs	4.62330105663	1.48589504367	1.40497510241	1.38446080975	1.3787967451	0.769749699131	0	0
silva	100sp	dataset_4	set8	V3V4	uniform	frogs	4.59193180692	1.58423365381	1.39040318939	1.32099866742	1.24717789452	0.56414576932	0	0
silva	100sp	dataset_4	set9	V3V4	uniform	frogs	4.60947503201	1.55759636187	1.37555741975	1.32487085523	1.20557198993	0.777694379443	0	0
silva	100sp	dataset_4	set10	V3V4	uniform	frogs	4.62790287365	1.53906887502	1.35284387888	1.22459916635	1.13400083806	0.512052577024	0	0
silva	100sp	dataset_5	set1	V3V4	uniform	frogs	3.78947600273	1.75758243211	1.71031475078	1.53199268739	1.42961608775	0.815951190502	-2	1
silva	100sp	dataset_5	set2	V3V4	uniform	frogs	3.77431318226	1.65071358404	1.42447488383	1.23239770858	1.12963719246	0.782083687458	-2	1
silva	100sp	dataset_5	set3	V3V4	uniform	frogs	3.58317897151	1.49373732028	1.34700538061	1.24569992061	1.19917085649	0.621945841051	-2	1
silva	100sp	dataset_5	set4	V3V4	uniform	frogs	3.61513049224	1.46195352935	1.33388393349	1.28983592115	1.124986235	0.606210769739	-2	1
silva	100sp	dataset_5	set5	V3V4	uniform	frogs	3.73827138715	1.72387179289	1.57272015612	1.41729053883	1.39517293847	0.713452484647	-2	1
silva	100sp	dataset_5	set6	V3V4	uniform	frogs	3.63577355829	1.55454415217	1.47000870591	1.34501834852	1.29684934375	0.582237748366	-2	1
silva	100sp	dataset_5	set7	V3V4	uniform	frogs	3.65933023851	1.55102603403	1.52015128626	1.36896426248	1.2270947965	0.777095347837	-2	1
silva	100sp	dataset_5	set8	V3V4	uniform	frogs	3.69457586093	1.66266916052	1.4059852569	1.22543734184	1.16888546595	0.632302783585	-2	1
silva	100sp	dataset_5	set9	V3V4	uniform	frogs	3.66352090316	1.51821308873	1.3957929088	1.26689010407	1.18865761157	0.625463044629	-2	1
silva	100sp	dataset_5	set10	V3V4	uniform	frogs	3.80956312122	1.69785027903	1.61864192231	1.53056170128	1.35051569087	0.690211229623	-2	1
silva	200sp	dataset_1	set1	V3V4	uniform	frogs	4.46860531769	2.34183605979	1.66958419683	1.58267560298	1.51439657833	0.97263988712	-5	0
silva	200sp	dataset_1	set2	V3V4	uniform	frogs	4.34437316049	2.13264327524	1.5506961209	1.41519230133	1.24206598543	0.813733919772	-5	0
silva	200sp	dataset_1	set3	V3V4	uniform	frogs	4.57842162807	2.46051309236	1.64884206341	1.58253542281	1.48366078035	0.896348938144	-5	0
silva	200sp	dataset_1	set4	V3V4	uniform	frogs	4.57802512674	2.32841084417	1.6029314525	1.50672250386	1.33160678863	0.854749834693	-5	0
silva	200sp	dataset_1	set5	V3V4	uniform	frogs	4.77711959759	2.46970900346	1.78412425265	1.58705627992	1.4758532442	0.912690008163	-5	0
silva	200sp	dataset_1	set6	V3V4	uniform	frogs	4.64796819788	2.46532685512	1.78953180212	1.63317137809	1.54262367491	0.793948763251	-5	0
silva	200sp	dataset_1	set7	V3V4	uniform	frogs	4.52728055743	2.49483209841	1.70747247651	1.43823363774	1.36444748727	0.915215494871	-5	0
silva	200sp	dataset_1	set8	V3V4	uniform	frogs	4.47497356362	2.38403242862	1.61913993655	1.51149982376	1.4095435319	0.926550934085	-5	0
silva	200sp	dataset_1	set9	V3V4	uniform	frogs	4.5142161024	2.54846924714	1.74852547212	1.59154199786	1.54149624616	0.849818646852	-5	0
silva	200sp	dataset_1	set10	V3V4	uniform	frogs	4.59506089683	2.48664465621	1.80612943476	1.58647571304	1.39953954706	0.671206784228	-5	0
silva	200sp	dataset_2	set1	V3V4	uniform	frogs	5.37088617358	2.29287359108	2.07358887628	1.80394662906	1.69973336565	0.819338702747	-7	0
silva	200sp	dataset_2	set2	V3V4	uniform	frogs	5.59389815966	2.42932887456	2.11853322626	1.79197971553	1.69788905145	0.545392544029	-7	0
silva	200sp	dataset_2	set3	V3V4	uniform	frogs	5.50361974971	2.38427836758	2.11004921977	1.82666033946	1.73852826274	0.696040346966	-7	0
silva	200sp	dataset_2	set4	V3V4	uniform	frogs	5.52105216798	2.49523243267	2.23978771663	1.98618176213	1.92672480236	0.65258417564	-7	0
silva	200sp	dataset_2	set5	V3V4	uniform	frogs	5.42038251667	2.20327398997	2.03081078102	1.83222179353	1.62831395028	0.789533153282	-7	0
silva	200sp	dataset_2	set6	V3V4	uniform	frogs	5.74377648305	2.52860169492	2.37243997175	2.0046345339	1.79343220339	0.729254943503	-7	0
silva	200sp	dataset_2	set7	V3V4	uniform	frogs	5.40404685367	2.37599630103	2.17253071469	1.76698665727	1.6173763706	0.75630807169	-7	0
silva	200sp	dataset_2	set8	V3V4	uniform	frogs	5.49987851479	2.37418549687	2.13984052305	1.79747310759	1.53465641773	0.571952377797	-7	0
silva	200sp	dataset_2	set9	V3V4	uniform	frogs	5.67807311904	2.45416813847	2.21940127164	2.02560932533	1.82201518898	0.639879901095	-7	0
silva	200sp	dataset_2	set10	V3V4	uniform	frogs	5.73600278014	2.61772006664	2.36224529197	2.02221351897	1.77399799212	0.680499321514	-7	0
silva	200sp	dataset_3	set1	V3V4	uniform	frogs	4.94253887725	2.28300430131	1.78234256094	1.56622918275	1.4708834234	0.960902172714	-6	0
silva	200sp	dataset_3	set2	V3V4	uniform	frogs	5.19383566179	2.5317155532	1.8593546536	1.68147608643	1.59238782582	0.929097971705	-6	0
silva	200sp	dataset_3	set3	V3V4	uniform	frogs	4.75878261445	1.99619704803	1.32513034756	1.17322170659	1.03427617147	0.820329809632	-6	0
silva	200sp	dataset_3	set4	V3V4	uniform	frogs	5.08016773013	2.42380511566	1.59261524559	1.32837967402	1.14459285218	0.640636536957	-6	0
silva	200sp	dataset_3	set5	V3V4	uniform	frogs	4.83920107581	2.16802980534	1.46042856198	1.33439518529	1.24064725204	0.793357730209	-6	0
